cust_id,cust_name,cust_email,cust_phone,cust_addr,cust_city,cust_state,cust_country,cust_postal,cust_seg,acq_date,cust_status,ltv_calc,cust_rep,last_purch_dt
CUST01088,Mark Smith,msmith@gmail.com,109-981-9934,,Fort Worth,TX,USA,8637,MID,2021-10-01,Active,3896.38,REP015,2024-06-15
CUST01089,Vertex Holdings,vholdings@gmail.com,(578) 677-6674,1763 Oak Way,San Francisco,NC,USA,71378,RET,2023-07-13,Active,6871.4,REP039,2024-08-09
CUST01090,Nexus Corporation,ncorporation@hotmail.com,+1-313-756-1379,3333 Oak Dr,Portland,CA,USA,68636,EDU,2022-01-22,Active,231.18,REP017,2024-11-25
CUST01091,David Scott,david_scott@hotmail.com,(150) 851-1113,5666 Hill Rd,Austin,MA,USA,7330,IND,2022-08-20,Churned,32097.92,REP029,2023-10-16
CUST01092,Tech Innovations,tinnovations@yahoo.com,(261) 164-4166,6061 Main Blvd,San Jose,AZ,USA,98396,IND,2024-03-02,Inactive,41612.87,REP031,2024-03-15
CUST01093,George Garcia,george_garcia@company.com,(669) 515-4198,5144 Pine Ave,San Diego,OH,China,B2D 5K7,IND,2023-08-02,Churned,20165.64,REP029,2023-09-21
CUST01094,Robert Nguyen,robert.nguyen@hotmail.com,(560) 532-6020,4221 Elm Rd,San Jose,NH,USA,70351,MID,2022-11-24,Churned,9560.87,REP010,2023-04-05
CUST01095,Vertex Holdings,holdingsv@example.org,275-734-4115,4276 Main Rd,Denver,NC,USA,89485,RET,2024-08-12,Active,19267.8,REP035,2025-02-04
CUST01096,Tech Innovations,tech.innovations@outlook.com,777-564-7639,3944 Pine St,Fort Worth,SD,USA,63872,NPO,2022-05-24,Churned,13581.47,REP004,2023-09-12
CUST01097,Tech Innovations,tech.innovations@yahoo.com,+1-322-299-6970,4463 Elm Ln,Nashville,DE,USA,50171,STR,2023-03-27,Active,14595.48,REP010,2025-03-02
CUST01098,Global Solutions,global.solutions@hotmail.com,(182) 746-9707,6114 Oak Blvd,Washington,DE,USA,45797,IND,2022-06-28,Pending,8764.51,REP017,2024-12-24
CUST01099,Charles Lopez,charles.lopez@business.net,(736) 733-9655,,Indianapolis,IA,Japan,F4B 6O9,MID,2024-04-16,Pending,37033.5,REP005,2025-02-15
CUST01100,Catalyst Consulting,catalyst_consulting@business.net,1135357893,1971 Main Way,Washington,SD,USA,50568,WHS,2022-05-30,Active,40621.33,REP005,2024-09-04
CUST01101,Dorothy Hill,,185-458-1147,1433 Washington St,New York,KY,USA,72992,MID,2024-12-04,Active,40586.63,REP035,
CUST01102,Steven Anderson,andersons@outlook.com,733-504-7237,631 Main Ave,San Jose,CO,USA,43736,NPO,2024-08-01,Active,,REP032,2024-09-04
CUST01103,Precision Manufacturing,manufacturingp@business.net,(431) 775-8709,5670 Elm Pl,Charlotte,OR,USA,94058,RET,2025-01-11,Pending,10527.88,REP029,2025-02-25
CUST01104,Donald Martin,dmartin@outlook.com,+1-449-927-8104,9136 Washington Way,Columbus,VA,USA,37718,EDU,2025-01-14,Active,23453.35,REP026,2025-01-26
CUST01105,Fusion Technologies,fusion_technologies@yahoo.com,+1-975-384-6656,3936 Elm Way,Jacksonville,KS,USA,94005,STR,2021-12-18,Inactive,22712.52,REP047,2022-06-14
CUST01106,Lisa Williams,williamsl@yahoo.com,2744385758,7603 Main Ave,El Paso,NY,Mexico,P3T 5S7,EDU,2023-07-05,Suspended,10530.38,REP040,2024-09-04
CUST01107,Thomas Baker,bakert@company.com,5246776240,5345 Cedar Ln,Chicago,VA,Brazil,M4K 3T5,NPO,2024-04-12,Pending,,REP028,
CUST01108,Mary Moore,mmoore@yahoo.com,,,San Francisco,GA,USA,55787,WHS,2021-05-02,Churned,9510.83,REP014,2024-03-13
CUST01109,John Jackson,john.jackson@hotmail.com,162-616-7122,6975 Washington St,El Paso,ID,USA,36111,ENT,2021-07-29,Active,45538.65,REP035,2025-01-04
CUST01110,Summit Enterprises,summit_enterprises@hotmail.com,883-567-7184,4199 Hill Ave,Washington,MI,Germany,Y2D 1E7,WHS,2021-03-06,Active,15825.19,REP014,2024-06-06
CUST01111,XYZ Inc,xinc@business.net,4853561284,2371 Washington St,Fort Worth,NH,USA,92869,ENT,2025-02-07,Active,14917.99,REP033,2025-03-27
CUST01112,David Miller,david_miller@example.org,154-547-6360,3850 Elm Rd,San Francisco,NJ,USA,81591,MID,2023-05-11,Inactive,26583.02,REP050,2024-02-27
CUST01113,Jennifer Nguyen,nguyenj@business.net,421-956-7448,4003 Main St,Dallas,CA,Mexico,E9M 8R6,EDU,2024-10-03,Active,44539.91,REP005,2025-03-02
CUST01114,Donald Carter,donald.carter@hotmail.com,(246) 876-6631,7660 Lake St,Boston,NY,USA,65490,SMB,2023-09-27,Active,5381.71,REP007,2024-09-15
CUST01115,Prime Industries,prime_industries@yahoo.com,+1-990-228-7547,1579 Elm St,Columbus,MT,USA,55550,EDU,2023-09-26,Inactive,5579.6,REP021,2024-02-03
CUST01116,Anthony Baker,anthony_baker@yahoo.com,(344) 497-5110,1275 Cedar Rd,Denver,MI,USA,27262,GOV,2023-05-03,Churned,46562.2,REP033,2023-07-24
CUST01117,Omega Ventures,ventureso@company.com,693-597-5983,1497 Washington Rd,Los Angeles,MN,USA,44061,STR,2021-05-18,Active,43765.17,REP012,2024-09-14
CUST01118,Vertex Holdings,,3082102482,,Indianapolis,MS,USA,60896,SMB,2021-06-10,Churned,7580.31,REP013,2023-10-22
CUST01119,Pinnacle Systems,systemsp@outlook.com,108-958-1578,2188 Pine Blvd,Nashville,NH,USA,59930,STR,2023-08-22,Churned,16311.37,REP044,2024-03-20
CUST01120,Lisa Clark,lisa_clark#gmail.com,(788) 820-6398,1787 Oak Blvd,Indianapolis,WI,USA,89022,SMB,2021-06-15,Inactive,10533.98,REP026,2022-02-07
CUST01121,Betty Anderson,betty.anderson@company.com,+1-297-305-9050,605 Cedar Pl,Jacksonville,IN,USA,97332,ENT,2023-03-15,Suspended,7849.49,REP017,2025-01-09
CUST01122,William Hall,william.hall@outlook.com,+12288177521,8977 Oak Ln,Philadelphia,WA,USA,76542,RET,2023-07-07,Active,45475.21,REP046,2024-06-08
CUST01123,Global Solutions,global_solutions@gmail.com,+1-237-820-7336,9333 Main Blvd,Denver,MD,USA,48863,STR,2023-08-15,Active,37259.57,REP017,2024-11-09
CUST01124,Christopher Robinson,robinsonc@example.org,824-696-2481,2420 Cedar Ln,Portland,PA,USA,12000,ENT,2023-09-11,Active,14310.37,REP010,2024-11-03
CUST01125,Mary Clark,mclark@business.net,(548) 239-1011,2687 Main Way,Fort Worth,NM,USA,31481,SMB,2023-02-24,Churned,22245.53,REP019,2023-06-12
CUST01126,Steven Anderson,sanderson@gmail.com,7035179013,656 Elm Dr,Fort Worth,NH,USA,61441,GOV,2023-02-08,Churned,381.32,REP048,2024-02-13
CUST01127,Karen Ramirez,ramirezk@gmail.com,2397033885,6974 Maple Ln,Dallas,NY,USA,99970,SMB,2024-01-31,Pending,25832.46,REP020,2024-12-30
CUST01128,Acme Ltd,altd@business.net,+1-618-427-5221,8228 Pine Rd,Fort Worth,WI,USA,93391,SMB,2023-03-02,Churned,13887.09,REP014,2023-07-05
CUST01129,Catalyst Consulting,catalyst.consulting@gmail.com,770-911-3869,5889 Pine St,Denver,ME,USA,18264,MID,2023-02-14,Active,22479.19,REP040,2024-07-07
CUST01130,Donna Williams,donna_williams@hotmail.com,137-747-7344,5174 Main Rd,Denver,SC,Japan,R8J 5V4,SMB,2025-02-01,Active,25575.62,REP027,2025-03-16
CUST01131,Strategic Partners,strategic.partners@hotmail.com,(998) 104-8731,1372 Lake Way,Los Angeles,MI,USA,69286,IND,2024-07-21,Suspended,,REP046,2024-12-27
CUST01132,Kevin Scott,scottk@company.com,3145271212,7274 Lake Pl,Houston,RI,Mexico,T8V 3M6,EDU,2024-02-06,Active,23320.2,REP013,2024-12-12
CUST01133,Charles Torres,charles_torres@yahoo.com,836-407-5868,6969 Main Ave,Indianapolis,MS,Canada,K7P 4Z4,RET,2023-04-29,Active,3820.93,REP030,2024-08-29
CUST01134,Deborah Clark,deborah.clark@example.org,8775966243,945 Cedar Dr,Detroit,WV,Australia,H4Y 9S3,STR,2023-10-10,Churned,,REP024,2023-11-16
CUST01135,Nexus Corporation,nexus.corporation@hotmail.com,7938563381,1552 Washington Ave,El Paso,ND,USA,31063,RET,2022-11-26,Churned,18953.9,REP030,2023-02-12
CUST01136,Thomas Walker,,580-673-8272,2112 Maple Blvd,Detroit,OR,Canada,W3W 4E9,SMB,2023-05-06,Inactive,38238.14,REP026,2023-11-06
CUST01137,Horizon Group,horizon.group@example.org,367-884-1058,2697 Hill Blvd,Columbus,NM,USA,90264,SMB,2022-05-29,Churned,22394.18,REP049,2022-12-09
CUST01138,Matthew White,mwhite@business.net,5176496140,4886 Cedar Dr,San Francisco,MO,USA,80551,MID,2023-06-27,Churned,28873.33,REP024,2023-10-07
CUST01139,Susan King,susan_king@gmail.com,496-142-2689,3499 Washington Dr,Washington,AR,USA,97489,IND,2024-05-09,Active,4128.73,REP006,2024-10-04
CUST01140,Sarah Taylor,staylor@yahoo.com,(340) 887-7149,4853 Main Ln,San Francisco,SC,Australia,S6C 2U1,RET,2024-08-28,Active,21406.78,REP003,2025-02-25
CUST01141,Stephanie Clark,sclark@gmail.com,+1-942-836-7221,1289 Main Way,Fort Worth,SD,USA,51870,IND,2021-03-31,Active,11120.36,REP010,2024-12-11
CUST01142,Sandra Thompson,thompsons@yahoo.com,+1-757-115-8603,492 Maple Rd,El Paso,TX,USA,13988,NPO,2021-04-25,Churned,4804.87,REP035,2022-04-23
CUST01143,Joseph Nelson,nelsonj@outlook.com,(167) 274-3717,5941 Maple St,Indianapolis,PA,France,O7R 1D3,NPO,2022-02-12,Churned,8395.6,REP003,2022-10-19
CUST01144,Timothy Brown,brownt@yahoo.com,474-146-3758,8387 Pine Dr,Los Angeles,WI,UK,M6I 4T5,MID,2023-09-05,Suspended,28150.9,REP023,2024-04-25
CUST01145,Mary Gonzalez,mary.gonzalez@company.com,(704) 764-1766,5581 Main Ln,Houston,OK,USA,73992,MID,2022-04-06,Churned,30753.02,REP031,2022-05-29
CUST01146,Elite Services,eservices@gmail.com,,5941 Washington Dr,Indianapolis,MT,USA,37277,IND,2024-11-15,Pending,13979.01,REP025,2025-01-13
CUST01147,James Lewis,lewisj@example.org,+1-546-629-4452,2275 Hill Dr,New York,MD,USA,57843,ENT,2021-10-04,Churned,6922.95,REP039,2022-12-26
CUST01148,Lisa Walker,lisa.walker@outlook.com,509-581-9572,5642 Cedar Pl,Fort Worth,LA,USA,77520,STR,2023-06-23,Active,11088.66,REP014,2024-07-09
CUST01149,Timothy Thompson,thompsont@company.com,+1-195-186-5160,7559 Elm Dr,Detroit,NY,USA,68920,IND,2022-05-08,Active,ERROR,REP040,2024-05-27
CUST01150,Delta Dynamics,delta_dynamics@hotmail.com,(494) 196-1513,938 Hill St,San Jose,DE,USA,51126,NPO,2021-05-19,Active,13967.9,REP014,2024-10-05
CUST01151,Summit Enterprises,senterprises@business.net,+1-415-881-2149,7303 Hill Way,San Francisco,DE,Australia,P3R 2R3,WHS,2023-10-27,Active,8395.69,REP032,2025-03-28
CUST01152,Michelle Adams,michelle_adams@gmail.com,,1737 Elm Ln,Jacksonville,IL,USA,46451,STR,2023-12-30,Active,20874.73,REP008,2024-09-15
CUST01153,Margaret Torres,torresm@example.org,+1-104-160-5452,6822 Main Blvd,San Diego,WY,Canada,N5Y 1O8,MID,2023-04-07,Active,26250.33,REP011,2024-08-24
CUST01154,Precision Manufacturing,precision_manufacturing@company.com,8062997734,5370 Pine Pl,Detroit,MS,USA,83438,STR,2022-11-08,Active,24267.32,REP005,2024-12-14
CUST01155,Brian Lee,brian_lee@example.org,(671) 431-4195,4313 Main Blvd,Jacksonville,MO,USA,2535,ENT,2022-01-20,Churned,19902.61,REP032,2022-11-08
CUST01156,Elizabeth Walker,elizabeth_walker@business.net,+1-282-813-8512,3551 Hill Ave,Charlotte,WA,USA,32013,IND,2021-01-02,Inactive,ERROR,REP020,2023-06-17
CUST01157,Acme Ltd,acme_ltd@outlook.com,(926) 5789394,5347 Elm St,El Paso,ID,USA,43733,SMB,2022-04-21,Churned,43555.3,REP031,2022-09-04
CUST01158,Tech Innovations,tinnovations@hotmail.com,+1-808-983-7748,3764 Maple Way,Chicago,NJ,USA,8018,STR,2024-10-08,Suspended,26012.76,REP022,2024-10-22
CUST01159,Susan Davis,daviss@hotmail.com,8524566986,237 Elm Blvd,Washington,MS,USA,74580,GOV,2022-04-03,Active,6422.7,REP013,2024-05-16
CUST01160,Amanda Nguyen,amanda.nguyen@company.com,,1531 Lake Pl,Nashville,MS,USA,72209,RET,2024-04-08,Pending,16795.32,REP005,2025-03-31
CUST01161,Susan Robinson,susan_robinson@gmail.com,1784273436,5594 Cedar Blvd,Phoenix,FL,Germany,Y8B 9D1,ENT,2022-02-10,Churned,34580.31,REP011,2023-08-11
CUST01162,Mark Jones,mark.jones@company.com,(909) 409-2956,,Austin,NC,USA,11562,EDU,2024-06-14,Pending,45463.01,REP033,2025-03-26
CUST01163,Global Solutions,,4497569490,9788 Main Blvd,Houston,WY,USA,63861,NPO,2022-01-30,Churned,20959.18,REP009,2023-04-18
CUST01164,Robert Hernandez,rhernandez@example.org,+1-506-895-3600,9681 Elm Ave,Philadelphia,MO,USA,10063,STR,2022-08-19,Active,36227.29,REP017,2025-03-03
CUST01165,Margaret Clark,margaret_clark@outlook.com,316-123-5676,8313 Washington Dr,Boston,CT,USA,79253,NPO,2024-11-07,Active,36233.09,REP037,2025-02-05
CUST01166,Richard Rodriguez,richard_rodriguez@hotmail.com,6013576252,2042 Hill St,Nashville,MA,UK,J1Q 4L5,GOV,2021-09-18,Inactive,33798.91,REP031,2022-12-25
CUST01167,Daniel Torres,,282-479-7795,4032 Washington Rd,Chicago,ID,USA,43333,ENT,2024-01-23,Active,30689.8,REP039,2024-10-10
CUST01168,Daniel Perez,daniel.perez@yahoo.com,609-182-1438,6433 Pine Dr,San Francisco,IA,USA,46382,ENT,2024-07-24,Pending,41963.08,REP019,2024-11-21
CUST01169,Michelle Jones,michelle_jones@hotmail.com,,1698 Oak St,San Jose,AL,USA,42361,IND,2021-03-04,Inactive,8753.51,REP002,2022-05-22
CUST01170,Carol Wright,wrightc@yahoo.com,8826048813,3073 Lake Pl,Dallas,MS,USA,31607,ENT,2023-07-05,Suspended,26106.17,REP023,2024-10-27
CUST01171,Global Solutions,global_solutions@example.org,8768665675,5526 Hill Rd,Jacksonville,TX,USA,68598,IND,2022-09-25,Inactive,,REP045,2023-12-11
CUST01172,Sarah Baker,bakers@yahoo.com,6377802118,3626 Washington Ave,San Diego,OR,USA,93520,EDU,2024-04-22,Pending,29330.19,REP046,2024-07-21
CUST01173,Linda Rivera,lrivera@business.net,+1-240-510-4222,4885 Lake Pl,Denver,CO,USA,92793,MID,2024-02-22,Suspended,,REP002,2024-08-11
CUST01174,Global Solutions,global.solutions@company.com,6788167513,1708 Main St,New York,VA,USA,77481,IND,2021-07-19,Inactive,13717.57,REP043,2022-12-24
CUST01175,Prime Industries,prime.industries@outlook.com,+1-259-860-6437,3469 Cedar Ln,San Diego,NV,USA,99108,IND,2024-04-21,Active,10712.53,REP047,2024-11-08
CUST01176,William Harris,william_harris@business.net,(362) 101-8705,7986 Pine Way,Fort Worth,VA,Brazil,V5P 3Z2,IND,2022-11-17,Active,46793.06,REP019,2024-05-14
CUST01177,Margaret Harris,harrism@yahoo.com,8458537221,3489 Elm St,Charlotte,OK,USA,96663,IND,2023-05-17,Suspended,34459.79,REP042,2024-10-10
CUST01178,Ashley Harris,aharris@gmail.com,+1-209-889-7469,6562 Pine Dr,San Diego,PA,USA,18340,WHS,2022-07-03,Suspended,19723.11,REP026,2025-02-27
CUST01179,ABC Corp,acorp@example.org,+1-992-407-9215,3301 Lake Rd,Washington,NE,USA,92392,MID,2023-03-18,Churned,29825.28,REP038,2023-10-09
CUST01180,Betty Lewis,blewis@company.com,(286) 810-7294,913 Maple Rd,San Antonio,WY,USA,26867,NPO,2023-08-02,Suspended,9832.29,REP017,2024-11-24
CUST01181,David Jones,david.jones@hotmail.com,9155232392,7239 Elm Ln,Seattle,RI,USA,58313,EDU,2022-05-27,Pending,34571.09,REP021,2024-11-01
CUST01182,Kevin Johnson,kevin.johnson@company.com,+1-974-549-9636,3276 Elm Way,San Jose,NY,Australia,J8I 7I6,EDU,2023-06-15,Inactive,ERROR,REP034,2023-12-31
CUST01183,ABC Corp,corpa#company.com,(417) 938-6744,124 Hill Way,Charlotte,RI,USA,43244,IND,2022-12-25,Suspended,29454.77,REP029,2025-01-06
CUST01184,Stephanie Campbell,campbells@hotmail.com,936-554-8252,2659 Washington Blvd,Indianapolis,DE,USA,10067,MID,2024-01-28,Active,14579.48,REP036,2024-09-02
CUST01185,Dorothy Thomas,dthomas@company.com,+1-985-756-7997,5922 Lake Pl,San Diego,NE,USA,51560,WHS,2022-08-14,Inactive,27876.83,REP029,2023-06-30
CUST01186,Dorothy Campbell,dorothy_campbell@outlook.com,+1-563-219-5009,4399 Pine Way,Chicago,NV,USA,33735,EDU,2022-04-20,Active,23925.84,REP031,2024-06-24
CUST01187,Spectrum Brands,sbrands@hotmail.com,874-676-9505,2178 Maple St,Boston,WY,USA,87226,SMB,2021-06-12,Inactive,17598.93,REP008,2022-03-29
CUST01188,Matthew Lee,matthew.lee#company.com,(289) 397-7696,6758 Elm Rd,San Antonio,MS,UK,L8K 9A7,MID,2024-02-02,Active,36538.78,REP008,2024-08-06
CUST01189,James King,james_king@yahoo.com,8423538165,6848 Main Pl,El Paso,OR,China,K1Z 1V5,GOV,2023-10-01,Suspended,33121.81,REP029,2025-02-12
CUST01190,Joshua Sanchez,joshua.sanchez#company.com,+1-262-453-5745,5085 Oak Ln,Columbus,NY,USA,51875,STR,2021-11-18,Inactive,42024.3,REP047,2022-01-12
CUST01191,Mark Hernandez,mark_hernandez@example.org,+1-437-828-6167,3307 Washington Ln,Washington,SD,USA,38432,WHS,2022-07-24,Suspended,1758.52,REP030,2024-10-21
CUST01192,Mary Thompson,mthompson@yahoo.com,900-128-4000,1929 Pine Blvd,San Jose,CO,USA,41632,SMB,2021-06-18,Inactive,21362.58,REP013,2022-07-11
CUST01193,Kimberly White,kwhite@company.com,+1-782-523-1752,5832 Elm Pl,San Diego,WV,France,Z1K 8P3,EDU,2023-12-23,Active,14753.84,REP012,2024-04-11
CUST01194,Deborah Wright,wrightd@outlook.com,(254) 316-6613,2605 Pine Ave,New York,ME,USA,71199,GOV,2024-08-26,Suspended,5935.44,REP025,2025-01-30
CUST01195,Global Solutions,solutionsg@gmail.com,(779) 7706837,9172 Maple Blvd,Boston,NM,USA,84800,WHS,2024-10-25,Active,46349.96,REP025,2024-11-23
CUST01196,Nancy Flores,nflores@example.org,+1-513-399-8982,6044 Elm Ave,Charlotte,AZ,USA,55806,ENT,2022-05-11,Churned,38662.33,REP042,2024-03-21
CUST01197,Thomas Moore,tmoore@hotmail.com,9188547834,2815 Elm Ave,San Jose,AL,USA,67347,SMB,2024-08-17,Pending,25147.89,REP029,2025-01-26
CUST01198,Fusion Technologies,fusion.technologies@gmail.com,+1-662-198-6977,5433 Pine Way,Fort Worth,GA,USA,30288,EDU,2023-10-24,Churned,5489.45,REP029,2024-02-19
CUST01199,Steven Lewis,lewiss@hotmail.com,746-677-9283,1567 Elm Pl,Houston,NV,USA,60155,ENT,2023-03-20,Inactive,45420.73,REP017,2023-09-12
CUST01200,Anthony Perez,anthony.perez@outlook.com,(910) 524-5682,4266 Hill Pl,Columbus,FL,USA,81772,STR,2021-03-17,Churned,29752.05,REP021,2022-09-10
CUST01201,Nancy Lopez,nancy_lopez@outlook.com,915-274-8132,5433 Elm Ln,Fort Worth,CO,USA,66392,MID,2023-09-01,Active,10470.31,REP017,2024-10-31
CUST01202,Brian White,brian.white@example.org,,316 Lake Blvd,Charlotte,CA,USA,50219,SMB,2022-12-07,Inactive,9298.11,REP040,2023-02-19
CUST01203,Catalyst Consulting,catalyst_consulting@yahoo.com,,8905 Lake Pl,Portland,ME,USA,85389,GOV,2022-05-24,Churned,30567.69,REP005,2023-03-30
CUST01204,Fusion Technologies,technologiesf@gmail.com,(764) 532-8194,3481 Oak Pl,San Francisco,RI,USA,15404,STR,2023-10-11,Churned,26747.18,REP013,2024-03-19
CUST01205,Nexus Corporation,nexus.corporation@example.org,+1-612-641-6986,4622 Cedar Pl,Seattle,CT,USA,21349,EDU,2021-07-16,Active,4314.54,REP044,2024-05-29
CUST01206,Sandra Smith,sandra.smith@outlook.com,418-983-9101,7083 Oak Rd,Austin,AZ,Mexico,Q5B 2K8,WHS,2023-10-22,Active,24871.33,REP042,2024-12-25
CUST01207,Tech Innovations,tech_innovations@example.org,(528) 483-1812,4866 Main Pl,San Diego,NM,USA,69425,ENT,2023-12-09,Inactive,37745.96,REP038,2024-01-10
CUST01208,Integrated Systems,isystems@business.net,604-392-9415,1134 Cedar Blvd,San Francisco,IA,USA,32821,MID,2021-11-14,Inactive,41326.34,REP012,2022-01-06
CUST01209,Spectrum Brands,spectrum.brands#company.com,+1-340-756-2397,6014 Pine Pl,Seattle,AR,USA,85233,MID,2021-12-24,Churned,13552.86,REP028,2023-10-26
CUST01210,Delta Dynamics,dynamicsd@gmail.com,139-113-9188,1993 Lake Blvd,Houston,SD,UK,S9A 5G4,STR,2022-05-11,Active,37892.39,REP044,2025-01-14
CUST01211,Anthony Taylor,anthony.taylor@company.com,270-278-7278,6429 Washington Rd,San Diego,DE,USA,82054,MID,2021-02-07,Inactive,489.3,REP031,2021-10-01
CUST01212,Spectrum Brands,brandss@example.org,+15228898224,2677 Washington Rd,Jacksonville,RI,USA,66649,STR,2024-04-07,Active,13260.27,REP016,2024-09-05
CUST01213,Mary Martinez,martinezm@hotmail.com,+1-475-556-8213,9602 Main Ln,Charlotte,CO,USA,26843,IND,2024-12-13,Pending,31239.84,REP040,2025-01-05
CUST01214,Dorothy Hall,dhall@company.com,201-588-2734,4410 Oak Blvd,San Jose,VT,Germany,J7O 4C4,IND,2024-10-19,Active,ERROR,REP046,2025-01-16
CUST01215,Strategic Partners,partnerss@gmail.com,6045122463,573 Washington Ave,San Antonio,TN,Canada,E8G 9H2,RET,2023-04-20,Pending,32533.85,REP030,2024-06-04
CUST01216,Horizon Group,hgroup@gmail.com,397-976-3127,4866 Oak Ave,Columbus,LA,USA,32613,GOV,2024-04-17,Active,35397.46,REP005,2024-10-28
CUST01217,Thomas Walker,thomas.walker@outlook.com,(963) 163-7970,3775 Hill Ln,Houston,SD,USA,41203,GOV,2022-10-12,Active,21186.22,REP021,2025-03-28
CUST01218,Fusion Technologies,technologiesf@example.org,3297575761,,Charlotte,OH,USA,93751,IND,2022-06-11,Active,28872.47,REP044,2024-04-06
CUST01219,Mark Mitchell,mitchellm@outlook.com,8183287080,4173 Washington Pl,Los Angeles,CT,USA,57218,MID,2023-02-09,Inactive,18204.33,REP016,2023-04-04
CUST01220,Fusion Technologies,fusion_technologies@outlook.com,(813) 558-5401,9913 Elm Pl,Denver,GA,USA,68577,MID,2022-06-05,Inactive,25315.79,REP026,2022-06-13
CUST01221,Deborah Hill,hilld@company.com,,6346 Maple Pl,Indianapolis,TN,Brazil,R1M,RET,2024-05-25,Active,4542.59,REP008,2024-08-21
CUST01222,Global Solutions,gsolutions@example.org,6319716636,2119 Washington Blvd,Nashville,NJ,USA,44236,ENT,2022-11-12,Active,39578.75,REP032,2024-07-21
CUST01223,Dorothy Gonzalez,dgonzalez@hotmail.com,+1-289-135-8197,1933 Elm Pl,Chicago,SC,USA,54876,SMB,2021-10-22,Churned,33159.31,REP037,2022-12-08
CUST01224,Nexus Corporation,nexus.corporation@company.com,(787) 902-3984,,Denver,GA,USA,23366,ENT,2021-01-05,Churned,10453.11,REP007,2024-03-26
CUST01225,Nexus Corporation,corporationn@company.com,316-242-3066,8680 Elm Pl,Los Angeles,WY,USA,49899,STR,2024-10-17,Active,41704.83,REP016,2024-10-28
CUST01226,Kimberly Thompson,kimberly.thompson@yahoo.com,(765) 155-9451,7458 Hill Dr,Dallas,VA,USA,42289,RET,2024-02-25,Pending,,REP018,2024-10-07
CUST01227,Mark Mitchell,mitchellm@outlook.com,420-415-1510,5933 Elm Blvd,San Antonio,KY,USA,26294,RET,2022-04-19,Inactive,ERROR,REP012,2022-12-27
CUST01228,Deborah Anderson,deborah.anderson@outlook.com,324-575-2149,645 Lake St,Fort Worth,NE,USA,17976,NPO,2023-11-26,Active,45280.53,REP006,2024-05-08
CUST01229,Acme Ltd,acme.ltd@business.net,(843) 216-4118,3621 Lake Rd,New York,NE,USA,27973,SMB,2024-11-28,Active,14411.11,REP024,2024-12-09
CUST01230,John Walker,john_walker@outlook.com,(589) 349-3415,5593 Cedar Way,San Francisco,SC,USA,69021,MID,2021-10-22,Churned,37427.09,REP003,2022-05-07
CUST01231,Donald Scott,dscott@business.net,(871) 921-7789,7427 Pine Dr,Philadelphia,AZ,Germany,U6C 6W6,NPO,2024-09-16,Active,49348.31,REP001,
CUST01232,Susan Brown,sbrown@company.com,(363) 984-2285,9453 Oak Dr,Dallas,NV,USA,10728,SMB,2021-08-28,Churned,ERROR,REP003,2023-11-12
CUST01233,Delta Dynamics,dynamicsd@example.org,5352376181,7014 Main Ave,San Antonio,ND,USA,53437,ENT,2022-05-31,Active,25406.42,REP011,2025-01-01
CUST01234,Michael Harris,mharris@outlook.com,+1-894-609-5206,7981 Lake Way,San Antonio,WY,Canada,W4Y 3W4,ENT,2022-12-24,Churned,20159.83,REP004,2023-06-23
CUST01235,Prime Industries,prime.industries@hotmail.com,9769184966,2180 Pine Dr,Portland,NY,Brazil,F8X 6S2,GOV,2023-04-27,Active,15036.93,REP034,2024-09-30
CUST01236,Andrew Martin,andrew.martin@company.com,6066731299,4096 Lake Way,El Paso,SD,USA,43376,WHS,2021-02-10,Churned,,REP034,2021-02-20
